| S.No | Skip List Time | Set Time | Closeness (%) |
| 511  | 0.002549       | 0.002088 | 81.914101     |
| 512  | 0.002510       | 0.002003 | 79.806338     |
| 513  | 0.002420       | 0.002206 | 91.156440     |
| 514  | 0.002561       | 0.001780 | 69.519365     |
| 515  | 0.001946       | 0.002007 | 96.919930     |
| 516  | 0.002166       | 0.001994 | 92.045224     |
| 517  | 0.002327       | 0.001922 | 82.569308     |
| 518  | 0.002712       | 0.002383 | 87.884875     |
| 519  | 0.002498       | 0.001998 | 79.983131     |
| 520  | 0.002336       | 0.002095 | 89.702246     |
| 521  | 0.002154       | 0.002089 | 96.971368     |
| 522  | 0.002235       | 0.002088 | 93.437686     |
| 523  | 0.002600       | 0.001983 | 76.261135     |
| 524  | 0.002698       | 0.002097 | 77.723833     |
| 525  | 0.002429       | 0.001942 | 79.962696     |
| 526  | 0.002221       | 0.002262 | 98.195948     |
| 527  | 0.002471       | 0.002201 | 89.086746     |
| 528  | 0.002960       | 0.002245 | 75.845869     |
| 529  | 0.002354       | 0.002364 | 99.585742     |
| 530  | 0.002346       | 0.002241 | 95.528597     |
| 531  | 0.002268       | 0.002245 | 99.001811     |
| 532  | 0.002700       | 0.002047 | 75.798719     |
| 533  | 0.002117       | 0.002014 | 95.158274     |
| 534  | 0.002492       | 0.002175 | 87.270016     |
| 535  | 0.002181       | 0.002048 | 93.915540     |
| 536  | 0.002350       | 0.002415 | 97.302815     |
| 537  | 0.002223       | 0.001922 | 86.482666     |
| 538  | 0.002169       | 0.002098 | 96.707208     |
| 539  | 0.002581       | 0.002293 | 88.855518     |
| 540  | 0.002301       | 0.002158 | 93.797345     |
| 541  | 0.002684       | 0.002003 | 74.623843     |
| 542  | 0.003066       | 0.002071 | 67.547967     |
| 543  | 0.002212       | 0.002072 | 93.635287     |
| 544  | 0.002127       | 0.002104 | 98.921953     |
| 545  | 0.002037       | 0.002062 | 98.778670     |
| 546  | 0.002150       | 0.002645 | 81.292434     |
| 547  | 0.002368       | 0.001956 | 82.607001     |
| 548  | 0.002236       | 0.002201 | 98.424930     |
| 549  | 0.002232       | 0.001991 | 89.186948     |
| 550  | 0.002281       | 0.002090 | 91.620893     |
| 551  | 0.002237       | 0.001938 | 86.647089     |
| 552  | 0.002110       | 0.002101 | 99.549116     |
| 553  | 0.002275       | 0.002192 | 96.362096     |
| 554  | 0.002124       | 0.002013 | 94.734082     |
| 555  | 0.002339       | 0.002098 | 89.721293     |
| 556  | 0.002367       | 0.002080 | 87.884299     |
| 557  | 0.002226       | 0.002069 | 92.938806     |
| 558  | 0.002284       | 0.001961 | 85.854210     |
| 559  | 0.002503       | 0.002207 | 88.145455     |
| 560  | 0.002601       | 0.002280 | 87.664503     |
| 561  | 0.002422       | 0.002463 | 98.356173     |
| 562  | 0.002310       | 0.002786 | 82.922614     |
| 563  | 0.002379       | 0.002040 | 85.754946     |
| 564  | 0.002089       | 0.001925 | 92.186902     |
| 565  | 0.002441       | 0.002084 | 85.399301     |
| 566  | 0.002193       | 0.002099 | 95.700645     |
| 567  | 0.002363       | 0.002004 | 84.817730     |
| 568  | 0.002573       | 0.002549 | 99.077709     |
| 569  | 0.002763       | 0.002601 | 94.127862     |
| 570  | 0.002151       | 0.002126 | 98.858163     |
| 571  | 0.002171       | 0.002143 | 98.724718     |
| 572  | 0.002344       | 0.001979 | 84.421116     |
| 573  | 0.002330       | 0.002000 | 85.816624     |
| 574  | 0.002044       | 0.002545 | 80.322409     |
| 575  | 0.002478       | 0.002317 | 93.505461     |
| 576  | 0.002312       | 0.002263 | 97.910253     |
| 577  | 0.002456       | 0.003265 | 75.206123     |
| 578  | 0.002526       | 0.002058 | 81.467355     |
| 579  | 0.002021       | 0.002220 | 91.024542     |
| 580  | 0.002650       | 0.002142 | 80.819831     |
| 581  | 0.002554       | 0.002028 | 79.392485     |
| 582  | 0.002107       | 0.002273 | 92.733073     |
| 583  | 0.002294       | 0.001992 | 86.842007     |
| 584  | 0.002089       | 0.001946 | 93.181506     |
| 585  | 0.002210       | 0.002078 | 94.018857     |
| 586  | 0.002108       | 0.002410 | 87.475275     |
| 587  | 0.002526       | 0.001893 | 74.937542     |
| 588  | 0.002762       | 0.002617 | 94.745916     |
| 589  | 0.002317       | 0.001809 | 78.079349     |
| 590  | 0.002066       | 0.002035 | 98.468345     |
| 591  | 0.002223       | 0.002042 | 91.856326     |
| 592  | 0.002362       | 0.002287 | 96.803964     |
| 593  | 0.002162       | 0.001934 | 89.460025     |
| 594  | 0.002635       | 0.002075 | 78.750298     |
| 595  | 0.002397       | 0.002556 | 93.751880     |
| 596  | 0.002168       | 0.002510 | 86.371128     |
| 597  | 0.002109       | 0.002073 | 98.276495     |
| 598  | 0.002092       | 0.002116 | 98.888129     |
| 599  | 0.002356       | 0.002120 | 89.992687     |
| 600  | 0.003169       | 0.002540 | 80.154620     |
| 601  | 0.002266       | 0.002018 | 89.042440     |
| 602  | 0.002487       | 0.002051 | 82.482063     |
| 603  | 0.002200       | 0.002013 | 91.512241     |
| 604  | 0.002388       | 0.002063 | 86.399382     |
| 605  | 0.002262       | 0.002275 | 99.426713     |
| 606  | 0.002184       | 0.002148 | 98.351928     |
| 607  | 0.002254       | 0.002001 | 88.782978     |
| 608  | 0.002287       | 0.002302 | 99.344795     |
| 609  | 0.002770       | 0.002114 | 76.320513     |
| 610  | 0.002560       | 0.002847 | 89.930011     |
| 611  | 0.002326       | 0.002352 | 98.864545     |
| 612  | 0.002182       | 0.002720 | 80.216369     |
| 613  | 0.002229       | 0.002501 | 89.130142     |
| 614  | 0.002192       | 0.002150 | 98.101213     |
| 615  | 0.002414       | 0.002350 | 97.372770     |
| 616  | 0.002170       | 0.002058 | 94.822909     |
| 617  | 0.002236       | 0.002250 | 99.372290     |
| 618  | 0.002113       | 0.001946 | 92.106529     |
| 619  | 0.002237       | 0.002229 | 99.618539     |
| 620  | 0.002300       | 0.002229 | 96.936127     |
| 621  | 0.002508       | 0.001980 | 78.934791     |
| 622  | 0.002244       | 0.002047 | 91.231938     |
| 623  | 0.002152       | 0.001921 | 89.226803     |
| 624  | 0.002084       | 0.002036 | 97.702713     |
| 625  | 0.002275       | 0.002037 | 89.523164     |
| 626  | 0.002337       | 0.002198 | 94.045183     |
| 627  | 0.002503       | 0.002081 | 83.142537     |
| 628  | 0.002317       | 0.002225 | 96.036810     |
| 629  | 0.002632       | 0.002253 | 85.609594     |
| 630  | 0.002129       | 0.001962 | 92.160846     |
| 631  | 0.002326       | 0.002068 | 88.896583     |
| 632  | 0.002289       | 0.002271 | 99.181682     |
| 633  | 0.002295       | 0.001983 | 86.412845     |
| 634  | 0.002123       | 0.001936 | 91.190001     |
| 635  | 0.002395       | 0.002135 | 89.142207     |
| 636  | 0.002293       | 0.002184 | 95.248688     |
| 637  | 0.002245       | 0.002110 | 93.971038     |
| 638  | 0.002196       | 0.002200 | 99.812960     |
| 639  | 0.003192       | 0.002135 | 66.900891     |
| 640  | 0.002518       | 0.002185 | 86.763343     |
| 641  | 0.002176       | 0.002066 | 94.902514     |
| 642  | 0.002531       | 0.002222 | 87.782583     |
| 643  | 0.002154       | 0.002317 | 92.955366     |
| 644  | 0.002809       | 0.001979 | 70.463188     |
| 645  | 0.002436       | 0.001997 | 81.959537     |
| 646  | 0.002279       | 0.001948 | 85.493327     |
| 647  | 0.002017       | 0.002260 | 89.225665     |
| 648  | 0.002337       | 0.002020 | 86.463490     |
| 649  | 0.002172       | 0.002056 | 94.649258     |
| 650  | 0.002409       | 0.002179 | 90.455271     |
| 651  | 0.002200       | 0.002047 | 93.061042     |
| 652  | 0.002248       | 0.002190 | 97.420202     |
| 653  | 0.002357       | 0.002160 | 91.647918     |
| 654  | 0.002143       | 0.002131 | 99.445484     |
| 655  | 0.002340       | 0.002096 | 89.576543     |
| 656  | 0.002600       | 0.002122 | 81.627901     |
| 657  | 0.002222       | 0.002207 | 99.307188     |
| 658  | 0.002182       | 0.002355 | 92.626522     |
| 659  | 0.002373       | 0.001945 | 81.952347     |
| 660  | 0.002256       | 0.002004 | 88.797710     |
| 661  | 0.002587       | 0.002123 | 82.063624     |
| 662  | 0.003321       | 0.002535 | 76.321478     |
| 663  | 0.002267       | 0.002350 | 96.473018     |
| 664  | 0.002217       | 0.002145 | 96.732100     |
| 665  | 0.002103       | 0.002304 | 91.304767     |
| 666  | 0.002302       | 0.002034 | 88.330808     |
| 667  | 0.002266       | 0.002385 | 94.985676     |
| 668  | 0.002208       | 0.002160 | 97.829351     |
| 669  | 0.002489       | 0.002075 | 83.351213     |
| 670  | 0.002312       | 0.002300 | 99.498307     |
| 671  | 0.002153       | 0.002020 | 93.857824     |
| 672  | 0.002565       | 0.002008 | 78.304423     |
| 673  | 0.002154       | 0.002195 | 98.155948     |
| 674  | 0.002222       | 0.002136 | 96.135410     |
| 675  | 0.002720       | 0.002622 | 96.390902     |
| 676  | 0.002195       | 0.002137 | 97.365825     |
| 677  | 0.002394       | 0.002542 | 94.179671     |
| 678  | 0.002459       | 0.002035 | 82.740306     |
| 679  | 0.002412       | 0.002081 | 86.267532     |
| 680  | 0.002296       | 0.002140 | 93.193187     |
| 681  | 0.002807       | 0.001983 | 70.659901     |
| 682  | 0.002216       | 0.002032 | 91.685106     |
| 683  | 0.002534       | 0.002243 | 88.550046     |
| 684  | 0.002211       | 0.002358 | 93.790139     |
| 685  | 0.002330       | 0.002430 | 95.875877     |
| 686  | 0.002059       | 0.002097 | 98.185778     |
| 687  | 0.002313       | 0.002176 | 94.068798     |
| 688  | 0.002263       | 0.002180 | 96.341190     |
| 689  | 0.002252       | 0.002111 | 93.748035     |
| 690  | 0.002590       | 0.002037 | 78.666212     |
| 691  | 0.002401       | 0.002005 | 83.514871     |
| 692  | 0.002415       | 0.002098 | 86.839800     |
| 693  | 0.002398       | 0.002211 | 92.203945     |
| 694  | 0.002179       | 0.002020 | 92.687704     |
| 695  | 0.002416       | 0.002486 | 97.189652     |
| 696  | 0.002410       | 0.002565 | 93.970338     |
| 697  | 0.002053       | 0.002339 | 87.806705     |
| 698  | 0.002714       | 0.002793 | 97.162902     |
| 699  | 0.002189       | 0.002392 | 91.535737     |
| 700  | 0.002233       | 0.002472 | 90.327741     |
| 701  | 0.002224       | 0.002177 | 97.880088     |
| 702  | 0.002426       | 0.002482 | 97.769595     |
| 703  | 0.002173       | 0.002411 | 90.133384     |
| 704  | 0.002264       | 0.002238 | 98.837779     |
| 705  | 0.002313       | 0.002437 | 94.900684     |
| 706  | 0.002244       | 0.002146 | 95.642575     |
| 707  | 0.002308       | 0.002106 | 91.252301     |
| 708  | 0.002318       | 0.002265 | 97.739019     |
| 709  | 0.002314       | 0.002269 | 98.084512     |
| 710  | 0.002366       | 0.002602 | 90.948222     |
| 711  | 0.002373       | 0.002316 | 97.615136     |
| 712  | 0.002642       | 0.002527 | 95.642288     |
| 713  | 0.002417       | 0.002617 | 92.371250     |
| 714  | 0.003317       | 0.002567 | 77.388911     |
| 715  | 0.002745       | 0.002035 | 74.145292     |
| 716  | 0.002609       | 0.002205 | 84.510451     |
| 717  | 0.002677       | 0.002291 | 85.599841     |
| 718  | 0.002228       | 0.002319 | 96.103884     |
| 719  | 0.002348       | 0.002192 | 93.373259     |
| 720  | 0.003082       | 0.002133 | 69.225156     |
| 721  | 0.002142       | 0.002705 | 79.180983     |
| 722  | 0.002413       | 0.002215 | 91.790867     |
| 723  | 0.002413       | 0.002394 | 99.219664     |
| 724  | 0.002518       | 0.002248 | 89.286241     |
| 725  | 0.002653       | 0.002195 | 82.761778     |
| 726  | 0.002582       | 0.002205 | 85.397599     |
| 727  | 0.002702       | 0.002127 | 78.711611     |
| 728  | 0.002319       | 0.001977 | 85.270327     |
| 729  | 0.002304       | 0.002196 | 95.348129     |
| 730  | 0.002179       | 0.002181 | 99.905945     |
| 731  | 0.002333       | 0.002079 | 89.133990     |
| 732  | 0.002303       | 0.002339 | 98.446515     |
| 733  | 0.002540       | 0.002108 | 83.000615     |
| 734  | 0.002191       | 0.002420 | 90.547771     |
| 735  | 0.002284       | 0.002222 | 97.283483     |
| 736  | 0.002521       | 0.002241 | 88.889629     |
| 737  | 0.002285       | 0.002538 | 90.019805     |
| 738  | 0.002506       | 0.001981 | 79.041774     |
| 739  | 0.002270       | 0.002176 | 95.869552     |
| 740  | 0.002345       | 0.002335 | 99.539135     |
| 741  | 0.002260       | 0.002141 | 94.729282     |
| 742  | 0.002394       | 0.002246 | 93.838322     |
| 743  | 0.002391       | 0.002554 | 93.610132     |
| 744  | 0.002112       | 0.002258 | 93.521532     |
| 745  | 0.002233       | 0.002182 | 97.678944     |
| 746  | 0.002389       | 0.002325 | 97.323906     |
| 747  | 0.002299       | 0.002311 | 99.496995     |
| 748  | 0.002582       | 0.002106 | 81.580285     |
| 749  | 0.002178       | 0.002138 | 98.158297     |
| 750  | 0.002308       | 0.002137 | 92.606171     |
| 751  | 0.002085       | 0.002762 | 75.495527     |
| 752  | 0.002185       | 0.002053 | 93.936378     |
| 753  | 0.002176       | 0.002063 | 94.789162     |
| 754  | 0.002082       | 0.002185 | 95.310484     |
| 755  | 0.002212       | 0.002084 | 94.205914     |
| 756  | 0.002378       | 0.002512 | 94.689860     |
| 757  | 0.002957       | 0.002280 | 77.118216     |
| 758  | 0.002107       | 0.002140 | 98.429520     |
| 759  | 0.002190       | 0.002192 | 99.880676     |
| 760  | 0.002468       | 0.002099 | 85.043456     |
| 761  | 0.002129       | 0.002158 | 98.652801     |
| 762  | 0.002374       | 0.002339 | 98.514601     |
| 763  | 0.005001       | 0.002367 | 47.332726     |
| 764  | 0.002582       | 0.002768 | 93.279751     |
| 765  | 0.002697       | 0.002237 | 82.950226     |
| 766  | 0.002181       | 0.002275 | 95.886519     |
| 767  | 0.002666       | 0.002143 | 80.385120     |
| 768  | 0.002721       | 0.002249 | 82.659020     |
| 769  | 0.002267       | 0.002276 | 99.634925     |
| 770  | 0.002283       | 0.002301 | 99.233190     |
| 771  | 0.002394       | 0.002042 | 85.311142     |
| 772  | 0.002631       | 0.002191 | 83.253693     |
| 773  | 0.002424       | 0.002068 | 85.311941     |
| 774  | 0.002308       | 0.002144 | 92.899755     |
| 775  | 0.002272       | 0.003025 | 75.104061     |
| 776  | 0.002281       | 0.002007 | 87.991744     |
| 777  | 0.002247       | 0.002022 | 89.975333     |
| 778  | 0.002903       | 0.002060 | 70.946632     |
| 779  | 0.002352       | 0.002181 | 92.720021     |
| 780  | 0.002434       | 0.002205 | 90.596482     |
| 781  | 0.002443       | 0.001937 | 79.293527     |
| 782  | 0.002107       | 0.002213 | 95.213268     |
| 783  | 0.002153       | 0.002094 | 97.268015     |
| 784  | 0.002514       | 0.002249 | 89.482509     |
| 785  | 0.002285       | 0.002262 | 99.021184     |
| 786  | 0.002487       | 0.002498 | 99.544181     |
| 787  | 0.002164       | 0.002375 | 91.084225     |
| 788  | 0.002304       | 0.002291 | 99.450736     |
| 789  | 0.002290       | 0.002222 | 97.036586     |
| 790  | 0.002803       | 0.002097 | 74.813343     |
| 791  | 0.002249       | 0.002326 | 96.725726     |
| 792  | 0.002514       | 0.002772 | 90.697566     |
| 793  | 0.002523       | 0.002196 | 87.015605     |
| 794  | 0.002571       | 0.002074 | 80.658762     |
| 795  | 0.002389       | 0.002155 | 90.206985     |
| 796  | 0.002396       | 0.002630 | 91.073761     |
| 797  | 0.002532       | 0.002055 | 81.162582     |
| 798  | 0.002468       | 0.002198 | 89.066536     |
| 799  | 0.002407       | 0.002089 | 86.778451     |
| 800  | 0.002260       | 0.002021 | 89.438555     |
| 801  | 0.002310       | 0.002170 | 93.947103     |
| 802  | 0.002444       | 0.002398 | 98.088185     |
| 803  | 0.002421       | 0.002077 | 85.810954     |
| 804  | 0.002246       | 0.002164 | 96.359881     |
| 805  | 0.002256       | 0.002013 | 89.241408     |
| 806  | 0.002380       | 0.002332 | 97.989141     |
| 807  | 0.002160       | 0.002112 | 97.762583     |
| 808  | 0.002305       | 0.002270 | 98.507592     |
| 809  | 0.002339       | 0.002246 | 96.028731     |
| 810  | 0.002230       | 0.001976 | 88.639523     |
| 811  | 0.002424       | 0.002267 | 93.494582     |
| 812  | 0.002321       | 0.002445 | 94.942026     |
| 813  | 0.002341       | 0.002301 | 98.298919     |
| 814  | 0.002161       | 0.002086 | 96.526824     |
| 815  | 0.002279       | 0.002239 | 98.251274     |
| 816  | 0.002384       | 0.002245 | 94.140117     |
| 817  | 0.002531       | 0.002302 | 90.981325     |
| 818  | 0.002487       | 0.002154 | 86.603009     |
| 819  | 0.002267       | 0.002114 | 93.227640     |
| 820  | 0.002130       | 0.002065 | 96.973452     |
| 821  | 0.002163       | 0.002067 | 95.555861     |
| 822  | 0.002541       | 0.001999 | 78.655614     |
| 823  | 0.002376       | 0.002307 | 97.102773     |
| 824  | 0.002407       | 0.002773 | 86.798266     |
| 825  | 0.002724       | 0.002170 | 79.668064     |
| 826  | 0.002212       | 0.002134 | 96.438162     |
| 827  | 0.002361       | 0.002054 | 87.031757     |
| 828  | 0.002246       | 0.002147 | 95.572144     |
| 829  | 0.002165       | 0.002174 | 99.591094     |
| 830  | 0.002195       | 0.002379 | 92.245369     |
| 831  | 0.002118       | 0.002131 | 99.415748     |
| 832  | 0.002381       | 0.002930 | 81.260174     |
| 833  | 0.002709       | 0.002432 | 89.772351     |
| 834  | 0.002284       | 0.002035 | 89.118152     |
| 835  | 0.002506       | 0.002165 | 86.417291     |
| 836  | 0.002427       | 0.002220 | 91.478639     |
| 837  | 0.002237       | 0.002107 | 94.212802     |
| 838  | 0.002306       | 0.002259 | 97.975193     |
| 839  | 0.002498       | 0.002329 | 93.235396     |
| 840  | 0.002714       | 0.002178 | 80.251158     |
| 841  | 0.002272       | 0.002104 | 92.600046     |
| 842  | 0.002282       | 0.002077 | 90.981404     |
| 843  | 0.002365       | 0.002274 | 96.136454     |
| 844  | 0.002265       | 0.002282 | 99.220006     |
| 845  | 0.002655       | 0.002057 | 77.458958     |
| 846  | 0.002175       | 0.002147 | 98.720108     |
| 847  | 0.002251       | 0.002105 | 93.511155     |
| 848  | 0.002139       | 0.002125 | 99.362871     |
